category,service,quantity,cost,sale_price,creation_date,doctor
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-03-08,NA
Clinic,كشف,1.0,0,450.0,2026-03-08, د. انس
Labs mojo,اشعة,1.0,0,400.0,2026-03-08,NA
Clinic,اعطاء علاجات,1.0,0,350.0,2026-03-08,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-03-08,NA
Labs mojo,سونار,1.0,0,400.0,2026-03-08,NA
Clinic,كشف,1.0,0,300.0,2026-03-08, د. انس
Labs mojo,سونار,1.0,0,400.0,2026-03-08,NA
Clinic,كشف,1.0,0,300.0,2026-03-08, د. حساني
Clinic,اعطاء علاجات,4.0,0,200.0,2026-03-08,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-03-08,NA
Grooming,استحمام كلاب صغيرة,1.0,0,300.0,2026-03-08,NA
Grooming,تنظيف غدة,1.0,0,50.0,2026-03-08,NA
Clinic,كشف,1.0,0,300.0,2026-03-08, د. حساني
Clinic,كشف,1.0,0,300.0,2026-03-08, د. حساني
Clinic,اعطاء علاجات,2.0,0,100.0,2026-03-08,NA
Labs External,Skin Scrapping,1.0,200,450.0,2026-03-08,NA
Clinic,كشف,1.0,0,450.0,2026-03-08,NA
Clinic,تركيب كانولا,1.0,0,150.0,2026-03-08,NA
Clinic,جلسة اوكسجين,1.0,100,200.0,2026-03-08,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-03-08,NA
Clinic,اعطاء علاجات,5.0,0,250.0,2026-03-08,NA
Grooming,حلاقة  كلاب,1.0,0,350.0,2026-03-08,NA
Clinic,كشف,1.0,0,300.0,2026-03-08, د. حساني
Clinic,كشف,1.0,0,300.0,2026-03-07, د. حساني
Grooming,قص أظافر ,1.0,0,50.0,2026-03-07,NA
Clinic,tips,1.0,0,1800.0,2026-03-07,NA
Labs mojo,اشعة,2.0,0,800.0,2026-03-07,NA
Clinic,كشف,1.0,0,250.0,2026-03-07,NA
Clinic,اعطاء علاجات,3.0,0,150.0,2026-03-07,NA
Clinic,كشف,1.0,0,450.0,2026-03-07, د. حساني
Labs mojo,اشعة,1.0,0,400.0,2026-03-07,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-03-07,NA
Clinic,كشف,1.0,0,300.0,2026-03-07, د. حساني
Clinic,اعطاء علاجات,7.0,0,350.0,2026-03-07,NA
Clinic,تركيب كانولا,1.0,0,100.0,2026-03-07,NA
Labs mojo,اشعة,2.0,0,800.0,2026-03-07,NA
Clinic,اعطاء علاجات,3.0,0,150.0,2026-03-07,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-03-07,NA
Clinic,اعطاء علاجات,3.0,0,150.0,2026-03-07,NA
Clinic,متابعه اشعه,1.0,0,200.0,2026-03-07,NA
Clinic,كشف,1.0,0,250.0,2026-03-07, د. حساني
Labs mojo,اشعة,2.0,0,800.0,2026-03-07,NA
Clinic,كشف,1.0,0,300.0,2026-03-07, د. حساني
Clinic,اعطاء علاجات,1.0,0,160.0,2026-03-07,NA
Clinic,جلسة اوكسجين,1.0,100,250.0,2026-03-07,NA
Clinic,اعطاء علاجات,1.0,0,50.0,2026-03-07,NA
Clinic,اعطاء علاجات,3.0,0,150.0,2026-03-07,NA
Clinic,كشف,2.0,0,600.0,2026-03-07,NA
Clinic,tips,1.0,0,350.0,2026-03-07,NA
Clinic,جلسة اوكسجين,1.0,100,200.0,2026-03-07,NA
Labs mojo,اشعة,2.0,0,800.0,2026-03-07,NA
Clinic,اعطاء علاجات,5.0,0,250.0,2026-03-07,NA
Clinic,كشف,1.0,0,450.0,2026-03-07,NA
Clinic,كشف,1.0,0,450.0,2026-03-07,NA
Clinic,اعطاء علاجات,1.0,0,50.0,2026-03-07,NA
Labs mojo,اختبار بارفو,1.0,0,900.0,2026-03-07,NA
Clinic,كشف,1.0,0,450.0,2026-03-07,NA
Labs mojo,اشعة,1.0,0,400.0,2026-03-07,NA
Labs mojo,cbc mojo ,1.0,200,500.0,2026-03-07,NA
Labs mojo,اشعة,2.0,0,800.0,2026-03-07,NA
Clinic,كشف,1.0,0,300.0,2026-03-07,NA
Surgeries,جسم غريب للمعده والامعاء - كلاب,1.0,0,4000.0,2026-03-07, كلاب
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-03-07,NA
Clinic,اعطاء علاجات,1.0,0,500.0,2026-03-07,NA
Clinic,اعطاء علاجات,4.0,0,200.0,2026-03-07,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-03-07,NA
Labs,blood parasities,1.0,0,400.0,2026-03-07,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-03-07,NA
Grooming,استحمام كلاب صغيرة,1.0,0,300.0,2026-03-07,NA
Labs mojo,اشعة,2.0,0,800.0,2026-03-07,NA
Clinic,كشف,1.0,0,300.0,2026-03-07,NA
Clinic,اعطاء علاجات,3.0,0,150.0,2026-03-07,NA
Clinic,خياطة جرح,1.0,0,400.0,2026-03-07,NA
Clinic,كشف,1.0,0,300.0,2026-03-07,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-03-07,NA
Grooming,باكديج جروميج كلاب ,1.0,0,600.0,2026-03-07,NA
Clinic,اعطاء علاجات,1.0,0,50.0,2026-03-07,NA
