category,service,quantity,cost,sale_price,creation_date,doctor
Grooming,حلاقة  كلاب,1.0,0,300.0,2026-04-08,NA
Grooming,باكديج جروميج كلاب ,1.0,0,600.0,2026-04-08,NA
Clinic,كشف,1.0,0,300.0,2026-04-08,NA
Labs,fractosamine,1.0,0,500.0,2026-04-08,NA
Grooming,قص أظافر ,1.0,0,50.0,2026-04-08,NA
Grooming,حلاقة  كلاب,1.0,0,350.0,2026-04-08,NA
Clinic,اعطاء علاجات,4.0,0,200.0,2026-04-08,NA
Clinic,اعطاء علاجات,3.0,0,150.0,2026-04-08,NA
Clinic,كشف,1.0,0,300.0,2026-04-08, د. حساني
Grooming,باكديج جروميج كلاب ,2.0,0,1200.0,2026-04-08,NA
Surgeries,تنظيف اسنان كلب صغير + تخدير,1.0,0,1400.0,2026-04-07,NA
Clinic,كشف,1.0,0,240.0,2026-04-07,NA
Supplies,لييش,1.0,0,955.0,2026-04-07,NA
Grooming,استحمام كلاب صغيرة,2.0,0,560.0,2026-04-07,NA
Clinic,اعطاء علاجات,4.0,0,200.0,2026-04-07,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-04-07,NA
Clinic,تركيب كانولا,1.0,0,150.0,2026-04-07,NA
Labs mojo,سونار,1.0,0,400.0,2026-04-07,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-04-07,NA
Clinic,كشف,1.0,0,300.0,2026-04-07, د. مصطفي
Clinic,كشف,1.0,0,300.0,2026-04-07, د. مصطفي
Clinic,كشف,1.0,0,300.0,2026-04-07, د. مصطفي
Labs,blood parasities,1.0,0,400.0,2026-04-07,NA
Clinic,اعطاء علاجات,1.0,0,50.0,2026-04-07,NA
Clinic,كشف,1.0,0,300.0,2026-04-07, د. مصطفي
Grooming,قص أظافر ,1.0,0,70.0,2026-04-06,NA
Clinic,اعطاء علاجات,1.0,0,50.0,2026-04-06,NA
Clinic,كشف,1.0,0,450.0,2026-04-06, د. انس
Labs mojo,سونار,1.0,0,400.0,2026-04-06,NA
Clinic,كشف,1.0,0,450.0,2026-04-06, د. انس
Labs mojo,cbc mojo ,1.0,200,500.0,2026-04-06,NA
Grooming,حلاقة  قطط ,1.0,0,250.0,2026-04-06,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-04-06,NA
Clinic,كشف,1.0,0,300.0,2026-04-06, د. مصطفي
Supplies,غيار علي الجرح,3.0,90,150.0,2026-04-06,NA
Labs mojo,اشعة,1.0,0,400.0,2026-04-06,NA
Labs mojo,اشعة,1.0,0,400.0,2026-04-06,NA
Labs mojo,cbc mojo ,1.0,200,200.0,2026-04-06,NA
Labs External,Fecal CULTURE & SENSITIVITY,1.0,200,400.0,2026-04-06,NA
Labs,blood parasities,1.0,0,400.0,2026-04-06,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-04-06,NA
Clinic,كشف,1.0,0,300.0,2026-04-06, د. مصطفي
Supplies,غيار علي الجرح,4.0,120,200.0,2026-04-06,NA
Clinic,كشف,1.0,0,500.0,2026-04-05,NA
Labs,blood parasities,1.0,0,400.0,2026-04-05,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-04-05,NA
Labs mojo,اشعة,1.0,0,400.0,2026-04-05,NA
Clinic,اعطاء علاجات,3.0,0,150.0,2026-04-05,NA
Clinic,تركيب كانولا,1.0,0,150.0,2026-04-05,NA
Supplies,انتقالات,1.0,0,300.0,2026-04-05,NA
Grooming,قص أظافر ,2.0,0,140.0,2026-04-05,NA
Grooming,باكيدج جروميج قطط ,1.0,0,400.0,2026-04-05,NA
Clinic,tips,1.0,0,100.0,2026-04-05,NA
Clinic,كشف,1.0,0,300.0,2026-04-05,NA
Clinic,كشف,1.0,0,450.0,2026-04-05, د. انس
Clinic,اعطاء علاجات,4.0,0,200.0,2026-04-05,NA
Clinic,تركيب كانولا,1.0,0,150.0,2026-04-05,NA
Clinic,كشف,1.0,0,450.0,2026-04-05, د. انس
Clinic,كشف,1.0,0,450.0,2026-04-05,NA
Clinic,اعطاء علاجات,5.0,0,250.0,2026-04-05,NA
Clinic,تركيب كانولا,1.0,0,150.0,2026-04-05,NA
Clinic,كشف,1.0,0,300.0,2026-04-05, د. حساني
Clinic,اعطاء علاجات,1.0,0,50.0,2026-04-05,NA
Labs mojo,اشعة,1.0,0,400.0,2026-04-05,NA
Grooming,استحمام كلاب صغيرة,1.0,0,300.0,2026-04-05,NA
Grooming,استحمام كلاب صغيرة,1.0,0,300.0,2026-04-05,NA
Clinic,اعطاء علاجات,1.0,0,850.0,2026-04-05,NA
Clinic,متابعه سونار,1.0,0,200.0,2026-04-05,NA
Labs mojo,cbc mojo ,1.0,200,500.0,2026-04-05,NA
Labs mojo,سونار,1.0,0,400.0,2026-04-05,NA
Labs mojo,cbc mojo ,1.0,200,500.0,2026-04-05,NA
Clinic,كشف,1.0,0,300.0,2026-04-05,NA
Labs,blood parasities,1.0,0,400.0,2026-04-05,NA
Clinic,اعطاء علاجات,1.0,0,50.0,2026-04-05,NA
Labs mojo,اشعة,1.0,0,400.0,2026-04-05,NA
Clinic,كشف,1.0,0,300.0,2026-04-05,NA
Grooming,باكديج جروميج كلاب ,1.0,0,600.0,2026-04-05,NA
Supplies,غيار علي الجرح,1.0,30,200.0,2026-04-04,NA
Surgeries,تعقيم قطط اناث,1.0,0,3500.0,2026-04-04,NA
Labs mojo,سونار,1.0,0,400.0,2026-04-04,NA
Clinic,كشف,1.0,0,300.0,2026-04-04, د. انس
Clinic,كشف,1.0,0,300.0,2026-04-04, د. انس
Clinic,متابعه سونار,1.0,0,200.0,2026-04-04,NA
Grooming,قص أظافر ,1.0,0,50.0,2026-04-04,NA
Grooming,قص أظافر ,1.0,0,70.0,2026-04-04,NA
Labs mojo,cbc mojo ,1.0,200,500.0,2026-04-04,NA
Clinic,اعطاء علاجات,4.0,0,200.0,2026-04-04,NA
Grooming,استحمام قطط,1.0,0,250.0,2026-04-04,NA
Grooming,قص أظافر ,1.0,0,50.0,2026-04-04,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,250.0,2026-04-04,NA
Clinic,كشف,1.0,0,300.0,2026-04-04,NA
Grooming,استحمام كلاب صغيرة,1.0,0,450.0,2026-04-04,NA
Clinic,اعطاء علاجات,3.0,0,150.0,2026-04-04,NA
Clinic,كشف,1.0,0,450.0,2026-04-04,NA
Clinic,جلسة اوكسجين,1.0,100,150.0,2026-04-04,NA
Clinic,كشف,1.0,0,450.0,2026-04-04,NA
Labs mojo,اشعة,2.0,0,800.0,2026-04-04,NA
Clinic,كشف,1.0,0,300.0,2026-04-04,NA
Clinic,اعطاء علاجات,1.0,0,50.0,2026-04-04,NA
Grooming,قص أظافر ,1.0,0,50.0,2026-04-04,NA
Clinic,كشف,1.0,0,300.0,2026-04-04,NA
Clinic,اعطاء علاجات,1.0,0,50.0,2026-04-04,NA
