category,service,quantity,cost,sale_price,creation_date,doctor
Clinic,اعطاء علاجات,2.0,0,100.0,2026-05-17,NA
Grooming,حلاقة  قطط ,1.0,0,300.0,2026-05-17,NA
Labs mojo,cbc mojo ,1.0,200,500.0,2026-05-17,NA
Supplies,كولر,1.0,0,300.0,2026-05-17,NA
Supplies,انتقالات,1.0,0,250.0,2026-05-17,NA
Surgeries,تعقيم قطط ذكور,1.0,0,1000.0,2026-05-17,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,250.0,2026-05-17,NA
Labs mojo,اختبار بارفو,1.0,0,900.0,2026-05-17,NA
Clinic,اعطاء علاجات,5.0,0,250.0,2026-05-17,NA
Clinic,كشف,1.0,0,300.0,2026-05-17,NA
Labs mojo,سونار,1.0,0,400.0,2026-05-17,NA
Clinic,اعطاء علاجات,3.0,0,150.0,2026-05-17,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-05-16,NA
Clinic,اعطاء علاجات,1.0,0,200.0,2026-05-16,NA
Clinic,تركيب كانولا,1.0,0,150.0,2026-05-16,NA
Supplies,غيار علي الجرح,3.0,90,150.0,2026-05-16,NA
Clinic,تخدير,1.0,0,200.0,2026-05-16,NA
Grooming,باكيدج جروميج قطط ,1.0,0,400.0,2026-05-16,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-05-16,NA
Clinic,تركيب كانولا,1.0,0,150.0,2026-05-16,NA
Grooming,تنظيف اذن,2.0,0,100.0,2026-05-16,NA
Clinic,كشف,1.0,0,300.0,2026-05-16,NA
