category,service,quantity,cost,sale_price,creation_date,doctor
Clinic,كشف,1.0,0,300.0,2026-04-26,NA
Grooming,قص أظافر ,1.0,0,100.0,2026-04-26,NA
Clinic,اعطاء علاجات,3.0,0,150.0,2026-04-26,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-04-26,NA
Labs mojo,cbc mojo ,1.0,200,500.0,2026-04-26,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,300.0,2026-04-26,NA
Labs,blood parasities,1.0,0,450.0,2026-04-26,NA
Clinic,tips,1.0,0,1100.0,2026-04-26,NA
Labs mojo,سونار,1.0,0,700.0,2026-04-26,NA
Labs mojo,اشعة,1.0,0,400.0,2026-04-26,NA
Clinic,اعطاء علاجات,3.0,0,150.0,2026-04-26,NA
Clinic,كشف,1.0,0,300.0,2026-04-26,NA
Grooming,حلاقة  قطط ,1.0,0,450.0,2026-04-26,NA
Labs,blood parasities,1.0,0,450.0,2026-04-26,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-04-26,NA
Clinic,اعطاء علاجات,4.0,0,200.0,2026-04-26,NA
Labs mojo,اشعة,1.0,0,400.0,2026-04-26,NA
Clinic,كشف,1.0,0,300.0,2026-04-26, د. حساني
Labs mojo,اشعة,1.0,0,400.0,2026-04-26,NA
Clinic,كشف,1.0,0,300.0,2026-04-26, د. حساني
Clinic,اعطاء علاجات,4.0,0,200.0,2026-04-26,NA
Clinic,اعطاء علاجات,1.0,0,50.0,2026-04-26,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-04-26,NA
Grooming,استحمام كلاب صغيرة,1.0,0,350.0,2026-04-26,NA
Clinic,اعطاء علاجات,3.0,0,150.0,2026-04-25,NA
Clinic,كشف,1.0,0,300.0,2026-04-25,NA
Clinic,كشف,1.0,0,300.0,2026-04-25,NA
Grooming,قص أظافر ,3.0,0,150.0,2026-04-25,NA
Clinic,متابعه سونار,1.0,0,200.0,2026-04-25,NA
Labs mojo,اشعة,1.0,0,400.0,2026-04-25,NA
Clinic,كشف,1.0,0,300.0,2026-04-25,NA
Grooming,قص أظافر ,3.0,0,150.0,2026-04-25,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-04-25,NA
Labs mojo,اشعة,1.0,0,400.0,2026-04-25,NA
Labs mojo,سونار,1.0,0,400.0,2026-04-25,NA
Clinic,كشف,1.0,0,450.0,2026-04-25, د. انس
Clinic,اعطاء علاجات,2.0,0,100.0,2026-04-25,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-04-25,NA
Clinic,اعطاء علاجات,3.0,0,150.0,2026-04-25,NA
Clinic,اعطاء علاجات,6.0,0,300.0,2026-04-25,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-04-25,NA
Clinic,كشف,1.0,0,300.0,2026-04-25, د. انس
Clinic,كشف,1.0,0,300.0,2026-04-25, د. انس
Clinic,كشف,1.0,0,300.0,2026-04-25, د. انس
Clinic,اعطاء علاجات,2.0,0,100.0,2026-04-25,NA
Clinic,خدمة محاليل,1.0,0,100.0,2026-04-25,NA
Supplies,غيار علي الجرح,1.0,30,50.0,2026-04-25,NA
Clinic,كشف,1.0,0,300.0,2026-04-25,NA
Supplies,غيار علي الجرح,4.0,120,200.0,2026-04-25,NA
Grooming,باكيدج جروميج قطط ,1.0,0,500.0,2026-04-25,NA
