category,service,quantity,cost,sale_price,creation_date,doctor
Grooming,باكديج جروميج كلاب ,2.0,0,1400.0,2026-02-14,NA
Clinic,كشف,1.0,0,300.0,2026-02-14,NA
Grooming,قص أظافر ,1.0,0,50.0,2026-02-14,NA
Grooming,حلاقة  كلاب,1.0,0,300.0,2026-02-14,NA
Grooming,حلاقة  كلاب,1.0,0,450.0,2026-02-14,NA
Labs External,Fecal CULTURE & SENSITIVITY,1.0,200,400.0,2026-02-14,NA
Labs mojo,اختبار بارفو,1.0,0,900.0,2026-02-14,NA
Clinic,كشف,1.0,0,300.0,2026-02-14,NA
Labs,blood parasities,1.0,0,450.0,2026-02-14,NA
Grooming,باكديج جروميج كلاب ,1.0,0,600.0,2026-02-14,NA
Grooming,باكديج جروميج كلاب ,1.0,0,550.0,2026-02-14,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-02-14,NA
Surgeries,قسطره فقط,1.0,0,700.0,2026-02-14,NA
Grooming,حلاقة  قطط ,1.0,0,250.0,2026-02-12,NA
Clinic,كشف,1.0,0,300.0,2026-02-12, د. حساني
Clinic,كشف,1.0,0,300.0,2026-02-12,NA
Clinic,اعطاء علاجات,3.0,0,150.0,2026-02-12,NA
Clinic,جلسة اوكسجين,1.0,100,250.0,2026-02-12,NA
Clinic,كشف,1.0,0,300.0,2026-02-12,NA
Labs mojo,سونار,1.0,0,400.0,2026-02-12,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-02-12,NA
Clinic,متابعه اشعه,1.0,0,400.0,2026-02-12,NA
Clinic,اعطاء علاجات,3.0,0,150.0,2026-02-12,NA
Grooming,قص أظافر ,1.0,0,200.0,2026-02-11,NA
Grooming,قص أظافر ,1.0,0,150.0,2026-02-11,NA
Grooming,استحمام كلاب صغيرة,1.0,0,250.0,2026-02-11,NA
Labs mojo,سونار,1.0,0,400.0,2026-02-11,NA
Clinic,جلسة اوكسجين,1.0,100,250.0,2026-02-11,NA
Clinic,تركيب كانولا,1.0,0,150.0,2026-02-11,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-02-11,NA
Supplies,synoquin,3.0,90,150.0,2026-02-11,NA
Labs,blood parasities,2.0,0,900.0,2026-02-11,NA
Surgeries,تعقيم كلاب ذكور,1.0,0,1500.0,2026-02-11,NA
Clinic,كشف,1.0,0,300.0,2026-02-10, د. مصطفي
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-02-10,NA
Grooming,استحمام كلاب صغيرة,1.0,0,300.0,2026-02-10,NA
Clinic,اعطاء علاجات,1.0,0,100.0,2026-02-10,NA
Labs mojo,اشعة,1.0,0,400.0,2026-02-10,NA
Clinic,كشف,1.0,0,300.0,2026-02-10, د. مصطفي
Clinic,كشف,1.0,0,300.0,2026-02-10, د. مصطفي
Labs mojo,اشعة,1.0,0,400.0,2026-02-10,NA
Labs mojo,cbc mojo ,1.0,200,500.0,2026-02-10,NA
Labs mojo,سونار,1.0,0,400.0,2026-02-10,NA
Labs,blood parasities,1.0,0,450.0,2026-02-10,NA
Supplies,غيار علي الجرح,1.0,30,150.0,2026-02-09,NA
Clinic,كشف,1.0,0,300.0,2026-02-09, د. انس
Labs mojo,سونار,1.0,0,400.0,2026-02-09,NA
Clinic,كشف,1.0,0,450.0,2026-02-09, د. انس
Supplies,غيار علي الجرح,1.0,30,500.0,2026-02-09,NA
Labs mojo,سونار,1.0,0,400.0,2026-02-09,NA
Clinic,كشف,1.0,0,450.0,2026-02-09, د. انس
Clinic,اعطاء علاجات,2.0,0,100.0,2026-02-09,NA
Clinic,كشف,1.0,0,300.0,2026-02-09,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-02-09,NA
Clinic,كشف,1.0,0,300.0,2026-02-09,NA
Clinic,اعطاء علاجات,1.0,0,200.0,2026-02-09,NA
Clinic,كشف,1.0,0,300.0,2026-02-09, د. مصطفي
Labs mojo,سونار,1.0,0,400.0,2026-02-09,NA
Supplies,غيار علي الجرح,1.0,30,200.0,2026-02-08,NA
Labs,culture,1.0,0,400.0,2026-02-08,NA
Clinic,خياطة جرح,1.0,0,600.0,2026-02-08,NA
Clinic,كشف,1.0,0,300.0,2026-02-08, د. انس
Supplies,غيار علي الجرح,1.0,30,250.0,2026-02-08,NA
Labs mojo,cbc mojo ,1.0,200,500.0,2026-02-08,NA
Labs,blood parasities,1.0,0,450.0,2026-02-08,NA
Clinic,كشف,1.0,0,300.0,2026-02-08, د. مصطفي
Grooming,استحمام كلاب صغيرة,1.0,0,250.0,2026-02-08,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-02-08,NA
Grooming,قص أظافر ,1.0,0,100.0,2026-02-08,NA
Clinic,كشف,1.0,0,300.0,2026-02-08, د. انس
Grooming,قص أظافر ,1.0,0,100.0,2026-02-08,NA
Clinic,كشف,1.0,0,300.0,2026-02-08, د. انس
Clinic,اعطاء علاجات,1.0,0,150.0,2026-02-08,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-02-08,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-02-08,NA
Clinic,كشف,1.0,0,300.0,2026-02-08, د. مصطفي
Labs mojo,cbc mojo ,1.0,200,500.0,2026-02-08,NA
Surgeries,تعقيم قطط اناث,2.0,0,5000.0,2026-02-08,NA
Labs mojo,cbc mojo ,2.0,400,600.0,2026-02-08,NA
Labs mojo,cbc mojo ,2.0,400,1000.0,2026-02-07,NA
Labs mojo,اشعة,3.0,0,1200.0,2026-02-07,NA
Clinic,كشف,1.0,0,300.0,2026-02-07, د. حساني
Supplies,غيار علي الجرح,1.0,30,150.0,2026-02-07,NA
Clinic,اعطاء علاجات,1.0,0,150.0,2026-02-07,NA
Clinic,plasma,1.0,0,400.0,2026-02-07,NA
Grooming,استحمام كلاب صغيرة,1.0,0,300.0,2026-02-07,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-02-07,NA
Clinic,كشف,1.0,0,300.0,2026-02-07, د. حساني
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-02-07,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-02-07,NA
Clinic,كشف,1.0,0,300.0,2026-02-07, د. انس
Clinic,تركيب كانولا,1.0,0,200.0,2026-02-07,NA
Clinic,اعطاء علاجات,1.0,0,500.0,2026-02-07,NA
Clinic,جلسة اوكسجين,1.0,100,250.0,2026-02-07,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-02-07,NA
Clinic,اعطاء علاجات,1.0,0,100.0,2026-02-07,NA
Grooming,استحمام كلاب صغيرة,1.0,0,300.0,2026-02-07,NA
Clinic,tips,1.0,0,50.0,2026-02-07,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-02-07,NA
Grooming,استحمام كلاب صغيرة,1.0,0,300.0,2026-02-07,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-02-07,NA
Clinic,كشف,1.0,0,300.0,2026-02-07, د. انس
Labs mojo,سونار,1.0,0,400.0,2026-02-07,NA
