category,service,quantity,cost,sale_price,creation_date,doctor
Labs,blood parasities,1.0,0.0,450.0,2026-05-05,NA
Clinic,كشف,1.0,0.0,300.0,2026-05-04,NA
Clinic,كشف,1.0,0.0,450.0,2026-05-04,NA
Vaccinations,فطريات,1.0,0.0,500.0,2026-05-04,NA
Vaccinations,فطريات,1.0,0.0,500.0,2026-05-04,NA
Clinic,كشف,1.0,0.0,300.0,2026-05-04, د. انس
Labs mojo,cbc mojo ,1.0,200.0,500.0,2026-05-04,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-05-04,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,200.0,2026-05-04,NA
Clinic,اعطاء علاجات,3.0,0.0,150.0,2026-05-04,NA
Grooming,قص أظافر ,1.0,0.0,70.0,2026-05-04,NA
Grooming,حلاقة  قطط ,1.0,0.0,300.0,2026-05-04,NA
Grooming,تنظيف اذن,1.0,0.0,50.0,2026-05-04,NA
Grooming,قص أظافر ,1.0,0.0,50.0,2026-05-04,NA
Labs mojo,اختبار بارفو,1.0,0.0,900.0,2026-05-03,NA
Clinic,اعطاء علاجات,4.0,0.0,200.0,2026-05-03,NA
Clinic,كشف,1.0,0.0,300.0,2026-05-03, د. حساني
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,200.0,2026-05-03,NA
Clinic,تركيب كانولا,1.0,0.0,150.0,2026-05-03,NA
Grooming,استحمام قطط,1.0,0.0,250.0,2026-05-03,NA
Vaccinations,bravecto 11-20 kg,1.0,0.0,3000.0,2026-05-03,20 kg
Clinic,كشف,1.0,0.0,300.0,2026-05-03, د. حساني
Supplies,synoquin,15.0,450.0,1050.0,2026-05-03,NA
Labs External,Skin Scrapping,1.0,200.0,450.0,2026-05-03,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-05-03,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,200.0,2026-05-03,NA
Vaccinations,فطريات,1.0,0.0,500.0,2026-05-03,NA
Clinic,كشف,1.0,0.0,300.0,2026-05-03,NA
Labs mojo,cbc mojo ,1.0,200.0,500.0,2026-05-03,NA
Labs,blood parasities,1.0,0.0,450.0,2026-05-03,NA
Clinic,كشف,1.0,0.0,450.0,2026-05-03, د. انس
Grooming,تنظيف اذن,1.0,0.0,100.0,2026-05-03,NA
Supplies,كولر,1.0,0.0,300.0,2026-05-03,NA
Surgeries,تعقيم قطط ذكور,1.0,0.0,1000.0,2026-05-03,NA
Labs External,Skin Scrapping,1.0,200.0,450.0,2026-05-02,NA
Grooming,حلاقة  قطط ,1.0,0.0,300.0,2026-05-02,NA
Clinic,كشف,1.0,0.0,300.0,2026-05-02,NA
Clinic,كشف,1.0,0.0,300.0,2026-05-02, د. حساني
Labs mojo,اختبار بارفو,1.0,0.0,800.0,2026-05-02,NA
Clinic,كشف,1.0,0.0,450.0,2026-05-02, د. حساني
Clinic,اعطاء علاجات,1.0,0.0,320.0,2026-05-02,NA
Clinic,كشف,1.0,0.0,300.0,2026-05-02,NA
Labs,blood parasities,1.0,0.0,450.0,2026-05-02,NA
Clinic,كشف,1.0,0.0,300.0,2026-05-02,NA
Grooming,استحمام كلاب صغيرة,1.0,0.0,400.0,2026-05-02,NA
Grooming,قص أظافر ,1.0,0.0,50.0,2026-05-02,NA
Clinic,كشف,1.0,0.0,300.0,2026-05-02,NA
