category,service,quantity,cost,sale_price,creation_date,doctor
Clinic,كشف,1.0,0.0,300.0,2026-08-27,NA
Clinic,اعطاء علاجات,3.0,0.0,150.0,2026-08-27,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-08-27,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-08-27,NA
Clinic,تركيب كانولا,1.0,0.0,150.0,2026-08-27,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-08-27,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,350.0,2026-08-27,NA
Clinic,تركيب كانولا,1.0,0.0,150.0,2026-08-27,NA
Clinic,اعطاء علاجات,1.0,0.0,600.0,2026-08-27,NA
Clinic,كشف,1.0,0.0,600.0,2026-08-27,NA
Grooming,تنظيف اذن,1.0,0.0,150.0,2026-08-27,NA
Labs mojo,اشعة,1.0,0.0,400.0,2026-08-27,NA
Labs mojo,cbc mojo ,1.0,200.0,500.0,2026-08-27,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-08-27,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-08-26,NA
Labs,blood parasities,1.0,0.0,450.0,2026-08-26,NA
Labs mojo,cbc mojo ,1.0,200.0,500.0,2026-08-26,NA
Clinic,اعطاء علاجات,4.0,0.0,200.0,2026-08-26,NA
Labs External,Nasal CULTURE & SENSITIVITY,1.0,200.0,450.0,2026-08-26,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-08-26,NA
Grooming,قص أظافر ,2.0,0.0,100.0,2026-08-26,NA
Clinic,كشف,1.0,0.0,450.0,2026-08-26,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,250.0,2026-08-26,NA
Clinic,تركيب كانولا,1.0,0.0,150.0,2026-08-26,NA
Surgeries,جسم غريب للمعده والامعاء - قطط,1.0,0.0,5000.0,2026-08-26, قطط
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,200.0,2026-08-26,NA
Clinic,اعطاء علاجات,5.0,0.0,250.0,2026-08-26,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-08-26,NA
Clinic,كشف,1.0,0.0,300.0,2026-08-26,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-08-26,NA
Grooming,باكديج جروميج كلاب ,1.0,0.0,700.0,2026-08-25,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,250.0,2026-08-25,NA
Clinic,اعطاء علاجات,3.0,0.0,150.0,2026-08-25,NA
Clinic,كشف,1.0,0.0,450.0,2026-08-25,NA
Clinic,اعطاء علاجات,6.0,0.0,300.0,2026-08-25,NA
Clinic,كشف,1.0,0.0,300.0,2026-08-25,NA
Supplies,انتقالات,1.0,0.0,300.0,2026-08-25,NA
Grooming,حلاقة  قطط ,1.0,0.0,300.0,2026-08-25,NA
Vaccinations,s panacure,3.0,2.1,150.0,2026-08-25,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-08-25,NA
Surgeries,ولاده قيصريه قطط+استئصال رحم,1.0,0.0,4000.0,2026-08-25,NA
Labs mojo,cbc mojo ,1.0,200.0,500.0,2026-08-25,NA
Surgeries,تعقيم قطط اناث,1.0,0.0,2000.0,2026-08-25,NA
Labs External,Ear CULTURE & SENSITIVITY,1.0,200.0,200.0,2026-08-25,NA
Grooming,حلاقة  قطط ,2.0,0.0,600.0,2026-08-24,NA
Clinic,اعطاء علاجات,1.0,0.0,80.0,2026-08-24,NA
Clinic,كشف,1.0,0.0,300.0,2026-08-24,NA
Clinic,اعطاء علاجات,3.0,0.0,150.0,2026-08-24,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,250.0,2026-08-24,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,200.0,2026-08-24,NA
Clinic,اعطاء علاجات,3.0,0.0,150.0,2026-08-24,NA
Clinic,كشف,1.0,0.0,450.0,2026-08-24,NA
Clinic,كشف,1.0,0.0,450.0,2026-08-24,NA
Grooming,تنظيف اذن,1.0,0.0,70.0,2026-08-24,NA
Clinic,اعطاء علاجات,4.0,0.0,200.0,2026-08-24,NA
Labs mojo,سواب ميكروسكوب,1.0,0.0,300.0,2026-08-24,NA
Labs External,Ear CULTURE & SENSITIVITY,1.0,200.0,450.0,2026-08-24,NA
Clinic,كشف,1.0,0.0,300.0,2026-08-24,NA
Clinic,خدمة محاليل,1.0,0.0,150.0,2026-08-24,NA
Clinic,اعطاء علاجات,1.0,0.0,80.0,2026-08-24,NA
Grooming,حلاقة  قطط ,1.0,0.0,300.0,2026-08-24,NA
Clinic,تركيب كانولا,1.0,0.0,150.0,2026-08-23,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,250.0,2026-08-23,NA
Clinic,اعطاء علاجات,3.0,0.0,150.0,2026-08-23,NA
Clinic,كشف,1.0,0.0,300.0,2026-08-23,NA
Clinic,كشف,1.0,0.0,450.0,2026-08-22,NA
Clinic,كشف,1.0,0.0,300.0,2026-08-22,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,250.0,2026-08-22,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-08-22,NA
Clinic,تركيب كانولا,1.0,0.0,150.0,2026-08-22,NA
Labs mojo,اشعة,1.0,0.0,400.0,2026-08-22,NA
Grooming,حلاقة  قطط ,1.0,0.0,350.0,2026-08-22,NA
Clinic,اعطاء علاجات,3.0,0.0,150.0,2026-08-22,NA
Clinic,كشف,1.0,0.0,300.0,2026-08-22,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,250.0,2026-08-22,NA
Clinic,اعطاء علاجات,4.0,0.0,200.0,2026-08-22,NA
Clinic,كشف,1.0,0.0,300.0,2026-08-22,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-08-22,NA
Vaccinations,s panacure,1.0,0.7,150.0,2026-08-22,NA
Clinic,كشف,1.0,0.0,300.0,2026-08-22,NA
