category,service,quantity,cost,sale_price,creation_date,doctor
Vaccinations,eva tri dogs,2.0,0,400.0,2026-07-30,NA
Clinic,كشف,1.0,0,300.0,2026-07-30,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-07-30,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-07-30,NA
Clinic,كشف,1.0,0,300.0,2026-07-30,NA
Labs mojo,سونار,1.0,0,400.0,2026-07-30,NA
Labs mojo,cbc mojo ,1.0,200,500.0,2026-07-30,NA
Surgeries,تعقيم قطط اناث,1.0,0,2000.0,2026-07-30,NA
Clinic,اعطاء علاجات,1.0,0,500.0,2026-07-30,NA
Clinic,اعطاء علاجات,3.0,0,150.0,2026-07-30,NA
Clinic,خدمة محاليل,1.0,0,150.0,2026-07-30,NA
Clinic,خدمة محاليل,1.0,0,150.0,2026-07-30,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-07-30,NA
Clinic,كشف,1.0,0,300.0,2026-07-30,NA
Clinic,اعطاء علاجات,1.0,0,50.0,2026-07-30,NA
Clinic,اعطاء علاجات,3.0,0,150.0,2026-07-30,NA
Clinic,اعطاء علاجات,3.0,0,150.0,2026-07-30,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,250.0,2026-07-30,NA
Clinic,تركيب كانولا,1.0,0,150.0,2026-07-30,NA
Clinic,كشف,1.0,0,450.0,2026-07-30,NA
Clinic,كشف,1.0,0,300.0,2026-07-29,NA
Labs mojo,اشعة,1.0,0,400.0,2026-07-29,NA
Clinic,كشف,1.0,0,270.0,2026-07-29,NA
Labs mojo,cbc mojo ,1.0,200,500.0,2026-07-29,NA
Clinic,اعطاء علاجات,1.0,0,500.0,2026-07-29,NA
Surgeries,ولاده قيصريه قطط+استئصال رحم,1.0,0,4000.0,2026-07-29,NA
Supplies,انتقالات,1.0,0,400.0,2026-07-29,NA
Grooming,باكديج جروميج كلاب ,1.0,0,600.0,2026-07-29,NA
Clinic,خدمة محاليل,1.0,0,150.0,2026-07-29,NA
Clinic,خدمة محاليل,1.0,0,150.0,2026-07-29,NA
Clinic,اعطاء علاجات,1.0,0,200.0,2026-07-29,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-07-28,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-07-28,NA
Grooming,استحمام قطط,1.0,0,300.0,2026-07-28,NA
Clinic,كشف,1.0,0,300.0,2026-07-28,NA
Grooming,استحمام قطط,1.0,0,300.0,2026-07-28,NA
Clinic,كشف,1.0,0,450.0,2026-07-28,NA
Labs mojo,اشعة,1.0,0,400.0,2026-07-28,NA
Clinic,اعطاء علاجات,1.0,0,500.0,2026-07-28,NA
Clinic,خدمة محاليل,1.0,0,150.0,2026-07-28,NA
Clinic,اعطاء علاجات,1.0,0,150.0,2026-07-28,NA
Clinic,كشف,1.0,0,300.0,2026-07-28,NA
Labs mojo,سونار,1.0,0,400.0,2026-07-28,NA
Clinic,خدمة محاليل,1.0,0,150.0,2026-07-28,NA
Clinic,اعطاء علاجات,1.0,0,300.0,2026-07-28,NA
Clinic,اعطاء علاجات,1.0,0,50.0,2026-07-28,NA
Labs mojo,اشعة,1.0,0,400.0,2026-07-28,NA
Clinic,كشف,1.0,0,300.0,2026-07-28,NA
Labs mojo,سونار,1.0,0,400.0,2026-07-28,NA
Clinic,كشف,1.0,0,450.0,2026-07-28,NA
Labs External,Skin CULTURE & SENSITIVITY,1.0,200,450.0,2026-07-27,NA
Labs mojo,اشعة,1.0,0,400.0,2026-07-27,NA
Clinic,اعطاء علاجات,4.0,0,200.0,2026-07-27,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-07-27,NA
Clinic,كشف,1.0,0,300.0,2026-07-27,NA
Clinic,تركيب كانولا,1.0,0,150.0,2026-07-27,NA
Clinic,اعطاء علاجات,5.0,0,250.0,2026-07-27,NA
Clinic,اعطاء علاجات,6.0,0,300.0,2026-07-27,NA
Clinic,كشف,1.0,0,300.0,2026-07-27,NA
Grooming,استحمام كلاب كبيره,1.0,0,350.0,2026-07-26,NA
Vaccinations,eva tri dogs,1.0,0,200.0,2026-07-26,NA
Labs mojo,اشعة,2.0,0,800.0,2026-07-26,NA
Clinic,كشف,1.0,0,300.0,2026-07-26,NA
Clinic,كشف,1.0,0,500.0,2026-07-26,NA
Clinic,كشف,1.0,0,300.0,2026-07-26,NA
Clinic,كشف,1.0,0,300.0,2026-07-26,NA
Labs External,Skin CULTURE & SENSITIVITY,1.0,200,450.0,2026-07-26,NA
Supplies,كولر,1.0,0,250.0,2026-07-26,NA
Clinic,كشف,1.0,0,500.0,2026-07-26,NA
Grooming,حلاقة  كلاب,1.0,0,300.0,2026-07-26,NA
Clinic,تركيب كانولا,1.0,0,250.0,2026-07-26,NA
Clinic,كشف,1.0,0,450.0,2026-07-26,NA
Clinic,اعطاء علاجات,1.0,0,100.0,2026-07-26,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,250.0,2026-07-26,NA
Clinic,كشف,1.0,0,450.0,2026-07-26,NA
Clinic,اعطاء علاجات,1.0,0,150.0,2026-07-25,NA
Grooming,حلاقة  قطط ,1.0,0,300.0,2026-07-25,NA
Grooming,قص أظافر ,1.0,0,50.0,2026-07-25,NA
Grooming,استحمام كلاب كبيره,1.0,0,450.0,2026-07-25,NA
Vaccinations,eva tri dogs,1.0,0,200.0,2026-07-25,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-07-25,NA
Grooming,استحمام كلاب متوسطه ,1.0,0,350.0,2026-07-25,NA
Grooming,استحمام كلاب صغيرة,1.0,0,300.0,2026-07-25,NA
Labs,blood parasities,1.0,0,450.0,2026-07-25,NA
Clinic,كشف,1.0,0,300.0,2026-07-25,NA
Clinic,اعطاء علاجات,4.0,0,200.0,2026-07-25,NA
Clinic,كشف,1.0,0,450.0,2026-07-25,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-07-25,NA
Clinic,كشف,1.0,0,300.0,2026-07-25,NA
