category,service,quantity,cost,sale_price,creation_date,doctor
Supplies,كولر,1.0,0.0,250.0,2026-03-18,NA
Clinic,اعطاء علاجات,3.0,0.0,150.0,2026-03-18,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-03-18,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-03-18,NA
Clinic,كشف,1.0,0.0,450.0,2026-03-18,NA
Labs,urine analysis,1.0,7.0,200.0,2026-03-18,NA
Labs,culture,1.0,0.0,400.0,2026-03-18,NA
Surgeries,تركيب قسطره بالتخدير,1.0,0.0,1000.0,2026-03-18,NA
Vaccinations,s panacure,4.0,2.8,200.0,2026-03-18,NA
Labs,blood parasities,1.0,0.0,400.0,2026-03-18,NA
Clinic,اعطاء علاجات,3.0,0.0,150.0,2026-03-18,NA
Clinic,كشف,1.0,0.0,300.0,2026-03-18,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-03-18,NA
Grooming,استحمام كلاب صغيرة,1.0,0.0,350.0,2026-03-18,NA
Labs mojo,سونار,1.0,0.0,600.0,2026-03-18,NA
Grooming,استحمام كلاب صغيرة,1.0,0.0,300.0,2026-03-18,NA
Clinic,متابعه سونار,1.0,0.0,200.0,2026-03-18,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-03-17,NA
Clinic,كشف,1.0,0.0,300.0,2026-03-17,NA
Clinic,كشف,1.0,0.0,300.0,2026-03-17, د. مصطفي
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-03-17,NA
Labs mojo,اشعة,1.0,0.0,600.0,2026-03-17,NA
Clinic,كشف,1.0,0.0,300.0,2026-03-17,NA
Supplies,غيار علي الجرح,4.0,120.0,200.0,2026-03-17,NA
Clinic,كشف,1.0,0.0,300.0,2026-03-17,NA
Clinic,كشف,1.0,0.0,450.0,2026-03-17, د. حساني
Labs mojo,سونار,1.0,0.0,400.0,2026-03-17,NA
Clinic,اعطاء علاجات,3.0,0.0,150.0,2026-03-17,NA
Clinic,كشف,1.0,0.0,450.0,2026-03-17, د. حساني
Clinic,اعطاء علاجات,3.0,0.0,150.0,2026-03-17,NA
Labs mojo,اشعة,1.0,0.0,400.0,2026-03-17,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-03-17,NA
Clinic,كشف,1.0,0.0,450.0,2026-03-17,NA
Clinic,كشف,1.0,0.0,300.0,2026-03-17,NA
Clinic,اعطاء علاجات,5.0,0.0,250.0,2026-03-17,NA
Supplies,كولر,1.0,0.0,250.0,2026-03-17,NA
Clinic,كشف,1.0,0.0,300.0,2026-03-17, د. حساني
Clinic,اعطاء علاجات,3.0,0.0,150.0,2026-03-17,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-03-17,NA
Grooming,قص أظافر ,1.0,0.0,70.0,2026-03-17,NA
Grooming,باكديج جروميج كلاب ,1.0,0.0,600.0,2026-03-17,NA
Clinic,متابعه اشعه,2.0,0.0,400.0,2026-03-17,NA
Clinic,كشف,1.0,0.0,300.0,2026-03-16, د. مصطفي
Clinic,كشف,1.0,0.0,300.0,2026-03-16,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-03-16,NA
Clinic,اعطاء علاجات,5.0,0.0,250.0,2026-03-16,NA
Clinic,اعطاء علاجات,5.0,0.0,250.0,2026-03-16,NA
Clinic,كشف,1.0,0.0,300.0,2026-03-16, د. انس
Clinic,كشف,1.0,0.0,300.0,2026-03-16, د. انس
Clinic,اعطاء علاجات,1.0,0.0,600.0,2026-03-16,NA
Clinic,فك غرز,1.0,0.0,150.0,2026-03-16,NA
Grooming,تنظيف غدة,1.0,0.0,50.0,2026-03-16,NA
Clinic,كشف,1.0,0.0,300.0,2026-03-16, د. انس
Labs mojo,اشعة,1.0,0.0,400.0,2026-03-16,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,250.0,2026-03-16,NA
Labs External,FN Cytology,1.0,500.0,850.0,2026-03-16,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-03-15,NA
Grooming,استحمام قطط,1.0,0.0,300.0,2026-03-15,NA
Clinic,كشف,1.0,0.0,300.0,2026-03-15, د. مصطفي
Clinic,اعطاء علاجات,4.0,0.0,200.0,2026-03-15,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-03-15,NA
Labs mojo,اشعة,1.0,0.0,400.0,2026-03-15,NA
Clinic,تركيب كانولا,1.0,0.0,150.0,2026-03-15,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,200.0,2026-03-15,NA
Clinic,كشف,1.0,0.0,450.0,2026-03-15, د. انس
Clinic,اعطاء علاجات,5.0,0.0,250.0,2026-03-15,NA
Clinic,كشف,1.0,0.0,300.0,2026-03-15, د. انس
Vaccinations,s panacure,1.0,0.7,200.0,2026-03-15,NA
Clinic,اعطاء علاجات,4.0,0.0,200.0,2026-03-15,NA
Labs,culture,1.0,0.0,450.0,2026-03-15,NA
Labs mojo,cbc mojo ,1.0,200.0,500.0,2026-03-15,NA
Clinic,متابعه سونار,1.0,0.0,200.0,2026-03-15,NA
Surgeries,تعقيم قطط اناث,1.0,0.0,2500.0,2026-03-15,NA
Clinic,كشف,1.0,0.0,500.0,2026-03-15,NA
Grooming,باكيدج جروميج قطط ,1.0,0.0,400.0,2026-03-15,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,200.0,2026-03-14,NA
Clinic,اعطاء علاجات,1.0,0.0,400.0,2026-03-14,NA
Clinic,كشف,1.0,0.0,300.0,2026-03-14,NA
Supplies,غيار علي الجرح,1.0,30.0,250.0,2026-03-14,NA
Grooming,قص أظافر ,3.0,0.0,150.0,2026-03-14,NA
Labs mojo,cbc mojo ,1.0,200.0,500.0,2026-03-14,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-03-14,NA
Labs mojo,cbc mojo ,1.0,200.0,500.0,2026-03-14,NA
Clinic,كشف,1.0,0.0,300.0,2026-03-14, د. انس
Clinic,تركيب كانولا,1.0,0.0,150.0,2026-03-14,NA
Clinic,كشف,1.0,0.0,300.0,2026-03-14, د. انس
Supplies,غيار علي الجرح,5.0,150.0,250.0,2026-03-14,NA
Clinic,كشف,1.0,0.0,450.0,2026-03-14, د. انس
Labs,urine analysis,1.0,7.0,200.0,2026-03-14,NA
Supplies,كولر,1.0,0.0,250.0,2026-03-14,NA
Clinic,كشف,1.0,0.0,300.0,2026-03-14, د. انس
Surgeries,تركيب قسطره بالتخدير,1.0,0.0,1500.0,2026-03-14,NA
Labs,culture,1.0,0.0,400.0,2026-03-14,NA
Labs,blood parasities,1.0,0.0,400.0,2026-03-14,NA
Clinic,كشف,1.0,0.0,300.0,2026-03-14,NA
Labs,blood parasities,1.0,0.0,400.0,2026-03-14,NA
Clinic,اعطاء علاجات,4.0,0.0,200.0,2026-03-14,NA
Clinic,اعطاء علاجات,1.0,0.0,400.0,2026-03-14,NA
Labs mojo,cbc mojo ,1.0,200.0,500.0,2026-03-14,NA
Labs,blood parasities,1.0,0.0,400.0,2026-03-14,NA
Supplies,انتقالات,1.0,0.0,400.0,2026-03-14,NA
Grooming,باكديج جروميج كلاب ,1.0,0.0,700.0,2026-03-14,NA
Supplies,غيار علي الجرح,4.0,120.0,200.0,2026-03-14,NA
Clinic,tips,1.0,0.0,50.0,2026-03-14,NA
Grooming,استحمام كلاب صغيرة,1.0,0.0,350.0,2026-03-14,NA
