category,service,quantity,cost,sale_price,creation_date,doctor
Clinic,كشف,1.0,0.0,300.0,2026-04-01, د. مصطفي
Labs,blood parasities,1.0,0.0,450.0,2026-04-01,NA
Labs mojo,cbc mojo ,1.0,200.0,500.0,2026-04-01,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-04-01,NA
Labs mojo,اشعة,1.0,0.0,400.0,2026-04-01,NA
Clinic,اعطاء علاجات,4.0,0.0,200.0,2026-04-01,NA
Clinic,كشف,1.0,0.0,300.0,2026-04-01,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,200.0,2026-04-01,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-04-01,NA
Grooming,قص أظافر ,1.0,0.0,50.0,2026-04-01,NA
Clinic,كشف,1.0,0.0,300.0,2026-04-01,NA
Labs mojo,اشعة,2.0,0.0,800.0,2026-04-01,NA
Clinic,اعطاء علاجات,4.0,0.0,200.0,2026-04-01,NA
Clinic,كشف,1.0,0.0,600.0,2026-04-01,NA
Grooming,باكيدج جروميج قطط ,2.0,0.0,1000.0,2026-03-31,NA
Labs mojo,cbc mojo ,1.0,200.0,500.0,2026-03-31,NA
Labs,blood parasities,1.0,0.0,450.0,2026-03-31,NA
Labs,culture,1.0,0.0,400.0,2026-03-31,NA
Grooming,قص أظافر ,1.0,0.0,50.0,2026-03-31,NA
Clinic,كشف,1.0,0.0,300.0,2026-03-31,NA
Grooming,قص أظافر ,1.0,0.0,70.0,2026-03-31,NA
Surgeries,تعقيم قطط اناث,1.0,0.0,3500.0,2026-03-31,NA
Supplies,كولر,1.0,0.0,300.0,2026-03-31,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-03-31,NA
Surgeries,جسم غريب للمعده والامعاء - كلاب,1.0,0.0,3900.0,2026-03-31, كلاب
Clinic,كشف,1.0,0.0,300.0,2026-03-31, د. مصطفي
Clinic,متابعه سونار,1.0,0.0,200.0,2026-03-31,NA
Grooming,قص أظافر ,2.0,0.0,100.0,2026-03-31,NA
Supplies,غيار علي الجرح,4.0,120.0,200.0,2026-03-31,NA
Clinic,كشف,1.0,0.0,300.0,2026-03-31, د. مصطفي
Grooming,استحمام كلاب صغيرة,1.0,0.0,600.0,2026-03-30,NA
Labs,blood parasities,1.0,0.0,450.0,2026-03-30,NA
Supplies,كولر,1.0,0.0,300.0,2026-03-30,NA
Surgeries,ولاده قيصريه - كلاب,1.0,0.0,6000.0,2026-03-30, كلاب
Labs mojo,سونار,1.0,0.0,400.0,2026-03-30,NA
Clinic,كشف,1.0,0.0,450.0,2026-03-30, د. انس
Labs,blood parasities,1.0,0.0,450.0,2026-03-30,NA
Labs mojo,cbc mojo ,1.0,200.0,500.0,2026-03-30,NA
Clinic,اعطاء علاجات,3.0,0.0,150.0,2026-03-30,NA
Labs mojo,اشعة بالصبغة,1.0,0.0,1500.0,2026-03-30,NA
Clinic,tips,1.0,0.0,500.0,2026-03-30,NA
Surgeries,جسم غريب للمعده والامعاء - قطط,1.0,0.0,3000.0,2026-03-30, قطط
Grooming,حلاقة  قطط ,1.0,0.0,250.0,2026-03-29,NA
Clinic,متابعه سونار,1.0,0.0,200.0,2026-03-29,NA
Grooming,استحمام قطط,1.0,0.0,350.0,2026-03-29,NA
Surgeries,تعقيم قطط اناث,1.0,0.0,4500.0,2026-03-29,NA
Grooming,باكديج جروميج كلاب ,1.0,0.0,600.0,2026-03-29,NA
Grooming,باكديج جروميج كلاب ,1.0,0.0,500.0,2026-03-29,NA
Grooming,قص أظافر ,4.0,0.0,200.0,2026-03-29,NA
Grooming,استحمام كلاب صغيرة,1.0,0.0,300.0,2026-03-29,NA
Vaccinations,s panacure,1.0,0.7,200.0,2026-03-28,NA
Clinic,كشف,1.0,0.0,300.0,2026-03-28, د. حساني
Clinic,كشف,1.0,0.0,300.0,2026-03-28,NA
Grooming,تنظيف غدة,1.0,0.0,50.0,2026-03-28,NA
Grooming,باكديج جروميج كلاب ,1.0,0.0,600.0,2026-03-28,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-03-28,NA
Clinic,تركيب كانولا,1.0,0.0,150.0,2026-03-28,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,200.0,2026-03-28,NA
Clinic,اعطاء علاجات,4.0,0.0,200.0,2026-03-28,NA
Clinic,كشف,1.0,0.0,300.0,2026-03-28, د. انس
Grooming,باكيدج جروميج قطط ,1.0,0.0,500.0,2026-03-28,NA
Grooming,قص أظافر ,1.0,0.0,70.0,2026-03-28,NA
Clinic,تركيب كانولا,1.0,0.0,150.0,2026-03-28,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,200.0,2026-03-28,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-03-28,NA
Clinic,كشف,1.0,0.0,300.0,2026-03-28,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-03-28,NA
Labs mojo,cbc mojo ,1.0,200.0,500.0,2026-03-28,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-03-28,NA
Clinic,كشف,1.0,0.0,450.0,2026-03-28,NA
Clinic,اعطاء علاجات,4.0,0.0,200.0,2026-03-28,NA
Clinic,كشف,1.0,0.0,450.0,2026-03-28,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-03-28,NA
Labs,urine analysis,1.0,7.0,200.0,2026-03-28,NA
Clinic,كشف,1.0,0.0,300.0,2026-03-28,NA
Labs External,Fecal CULTURE & SENSITIVITY,1.0,200.0,400.0,2026-03-28,NA
Clinic,اعطاء علاجات,3.0,0.0,150.0,2026-03-28,NA
Labs mojo,اختبار بارفو,1.0,0.0,900.0,2026-03-28,NA
Clinic,كشف,1.0,0.0,300.0,2026-03-28,NA
Labs mojo,cbc mojo ,1.0,200.0,500.0,2026-03-28,NA
Clinic,كشف,1.0,0.0,300.0,2026-03-28,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,200.0,2026-03-28,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-03-28,NA
Labs,blood parasities,1.0,0.0,400.0,2026-03-28,NA
