category,service,quantity,cost,sale_price,creation_date,doctor
Labs mojo,cbc mojo ,1.0,200.0,500.0,2026-04-20,NA
Clinic,كشف,1.0,0.0,300.0,2026-04-20,NA
Grooming,حلاقة  قطط ,3.0,0.0,900.0,2026-04-20,NA
Labs,urine analysis,1.0,7.0,200.0,2026-04-20,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-04-20,NA
Labs,culture,1.0,0.0,400.0,2026-04-20,NA
Grooming,استحمام كلاب صغيرة,1.0,0.0,300.0,2026-04-20,NA
Clinic,تركيب كانولا,1.0,0.0,150.0,2026-04-20,NA
Clinic,اعطاء علاجات,4.0,0.0,200.0,2026-04-20,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,200.0,2026-04-20,NA
Clinic,كشف,1.0,0.0,300.0,2026-04-20,NA
Clinic,كشف,1.0,0.0,500.0,2026-04-20,NA
Labs mojo,اشعة,1.0,0.0,400.0,2026-04-20,NA
Clinic,كشف,1.0,0.0,300.0,2026-04-20,NA
Clinic,اعطاء علاجات,3.0,0.0,150.0,2026-04-20,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-04-20,NA
Grooming,استحمام كلاب صغيرة,1.0,0.0,300.0,2026-04-20,NA
Clinic,tips,1.0,0.0,50.0,2026-04-20,NA
Clinic,كشف,1.0,0.0,300.0,2026-04-20,NA
Clinic,كشف,1.0,0.0,300.0,2026-04-20,NA
Supplies,غيار علي الجرح,3.0,90.0,150.0,2026-04-20,NA
Clinic,تركيب كانولا,1.0,0.0,150.0,2026-04-20,NA
Labs,culture,1.0,0.0,450.0,2026-04-20,NA
Labs,urine analysis,1.0,7.0,400.0,2026-04-20,NA
Clinic,اعطاء علاجات,3.0,0.0,150.0,2026-04-19,NA
Labs mojo,cbc mojo ,1.0,200.0,500.0,2026-04-19,NA
Clinic,كشف,1.0,0.0,450.0,2026-04-19, د. انس
Labs mojo,سونار,1.0,0.0,400.0,2026-04-19,NA
Clinic,كشف,1.0,0.0,300.0,2026-04-19,NA
Clinic,كشف,1.0,0.0,300.0,2026-04-19,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-04-19,NA
Labs mojo,اشعة,1.0,0.0,400.0,2026-04-19,NA
Clinic,اعطاء علاجات,7.0,0.0,1050.0,2026-04-19,NA
Clinic,خدمة محاليل,1.0,0.0,100.0,2026-04-19,NA
Labs,blood parasities,1.0,0.0,450.0,2026-04-19,NA
Labs mojo,cbc mojo ,1.0,200.0,500.0,2026-04-19,NA
Labs mojo,اشعة,1.0,0.0,400.0,2026-04-19,NA
Labs,blood parasities,1.0,0.0,450.0,2026-04-19,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-04-18,NA
Surgeries,تعقيم كلاب ذكور,1.0,0.0,2500.0,2026-04-18,NA
Clinic,اعطاء علاجات,4.0,0.0,200.0,2026-04-18,NA
Grooming,حلاقة  قطط ,1.0,0.0,300.0,2026-04-18,NA
Grooming,قص أظافر ,2.0,0.0,140.0,2026-04-18,NA
Surgeries,تعقيم قطط ذكور,1.0,0.0,1000.0,2026-04-18,NA
Supplies,كولر,1.0,0.0,250.0,2026-04-18,NA
Clinic,pads,1.0,0.0,50.0,2026-04-18,NA
Clinic,كشف,1.0,0.0,300.0,2026-04-18, د. انس
Clinic,كشف,1.0,0.0,300.0,2026-04-18, د. انس
Labs mojo,اشعة,1.0,0.0,400.0,2026-04-18,NA
