category,service,quantity,cost,sale_price,creation_date,doctor
Surgeries,ولاده قيصريه - قطط,1.0,0,4500.0,2026-07-23, قطط
Labs mojo,سونار,1.0,0,400.0,2026-07-23,NA
Surgeries,ولاده قيصريه قطط+استئصال رحم,1.0,0,4500.0,2026-07-23,NA
Labs mojo,اشعة,1.0,0,400.0,2026-07-23,NA
Labs mojo,cbc mojo ,1.0,200,500.0,2026-07-23,NA
Clinic,كشف,1.0,0,150.0,2026-07-22,NA
Clinic,كشف,1.0,0,300.0,2026-07-22,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-07-22,NA
Supplies,غيار علي الجرح,1.0,30,50.0,2026-07-22,NA
Labs mojo,سونار,1.0,0,400.0,2026-07-22,NA
Clinic,كشف,1.0,0,150.0,2026-07-22,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-07-22,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-07-22,NA
Supplies,انتقالات,1.0,0,1100.0,2026-07-22,NA
Grooming,قص أظافر ,1.0,0,50.0,2026-07-22,NA
Clinic,كشف,1.0,0,300.0,2026-07-22,NA
Grooming,استحمام كلاب صغيرة,1.0,0,300.0,2026-07-22,NA
Clinic,اعطاء علاجات,1.0,0,50.0,2026-07-22,NA
Clinic,كشف,1.0,0,300.0,2026-07-21,NA
Clinic,اعطاء علاجات,4.0,0,200.0,2026-07-21,NA
Labs mojo,سونار,1.0,0,400.0,2026-07-21,NA
Labs mojo,اشعة,1.0,0,400.0,2026-07-21,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-07-21,NA
Clinic,كشف,1.0,0,450.0,2026-07-21,NA
Clinic,اعطاء علاجات,1.0,0,50.0,2026-07-21,NA
Surgeries,تعقيم كلاب ذكور,1.0,0,3500.0,2026-07-21,NA
Clinic,اعطاء علاجات,5.0,0,250.0,2026-07-21,NA
Clinic,كشف,1.0,0,300.0,2026-07-21,NA
Grooming,باكديج جروميج كلاب ,1.0,0,500.0,2026-07-21,NA
Grooming,تنظيف غدة,1.0,0,50.0,2026-07-21,NA
Clinic,خدمة محاليل,1.0,0,150.0,2026-07-21,NA
Clinic,اعطاء علاجات,4.0,0,200.0,2026-07-21,NA
Clinic,كشف,1.0,0,450.0,2026-07-21,NA
Clinic,كشف,1.0,0,300.0,2026-07-21,NA
Clinic,اعطاء علاجات,1.0,0,500.0,2026-07-21,NA
Grooming,باكيدج جروميج قطط ,1.0,0,400.0,2026-07-21,NA
Clinic,كشف,1.0,0,300.0,2026-07-21,NA
Clinic,اعطاء علاجات,4.0,0,200.0,2026-07-21,NA
Labs External,SDMA,1.0,450,450.0,2026-07-21,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-07-20,NA
Supplies,كولر,1.0,0,250.0,2026-07-20,NA
Surgeries,عمليه صغرى,1.0,0,1000.0,2026-07-20,NA
Clinic,كشف,1.0,0,300.0,2026-07-20,NA
Grooming,قص أظافر ,1.0,0,50.0,2026-07-20,NA
Grooming,استحمام قطط,1.0,0,300.0,2026-07-20,NA
Clinic,اعطاء علاجات,1.0,0,200.0,2026-07-20,NA
Clinic,كشف,1.0,0,300.0,2026-07-20,NA
Labs mojo,سونار,1.0,0,400.0,2026-07-20,NA
Vaccinations,eva tri dogs,1.0,0,200.0,2026-07-20,NA
Grooming,قص أظافر ,1.0,0,50.0,2026-07-20,NA
Clinic,كشف,1.0,0,300.0,2026-07-20,NA
Grooming,استحمام قطط,1.0,0,300.0,2026-07-20,NA
Clinic,اعطاء علاجات,1.0,0,50.0,2026-07-20,NA
Clinic,اعطاء علاجات,1.0,0,500.0,2026-07-20,NA
Clinic,خدمة محاليل,1.0,0,200.0,2026-07-20,NA
Surgeries,ولاده قيصريه قطط+استئصال رحم,1.0,0,8000.0,2026-07-20,NA
Grooming,قص أظافر ,1.0,0,50.0,2026-07-20,NA
Grooming,حلاقة  قطط ,2.0,0,600.0,2026-07-20,NA
Labs,blood parasities,1.0,0,450.0,2026-07-20,NA
Surgeries,ولاده قيصريه - كلاب,1.0,0,4000.0,2026-07-20, كلاب
Clinic,كشف,1.0,0,300.0,2026-07-20,NA
Clinic,اعطاء علاجات,1.0,0,200.0,2026-07-20,NA
Grooming,حلاقة  كلاب,1.0,0,300.0,2026-07-20,NA
Grooming,استحمام قطط,1.0,0,300.0,2026-07-20,NA
Grooming,حلاقة  كلاب,1.0,0,350.0,2026-07-20,NA
Clinic,كشف,1.0,0,600.0,2026-07-20,NA
Clinic,اعطاء علاجات,2.0,0,100.0,2026-07-19,NA
Clinic,اعطاء علاجات,1.0,0,50.0,2026-07-19,NA
Surgeries,تعقيم قطط اناث,1.0,0,2000.0,2026-07-19,NA
Grooming,إستحمام طبى ,1.0,0,450.0,2026-07-19,NA
Clinic,اعطاء علاجات,7.0,0,350.0,2026-07-19,NA
Clinic,كشف,1.0,0,450.0,2026-07-19,NA
Clinic,تركيب كانولا,1.0,0,150.0,2026-07-19,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0,200.0,2026-07-19,NA
Grooming,استحمام كلاب صغيرة,1.0,0,300.0,2026-07-19,NA
Labs mojo,اشعة,2.0,0,800.0,2026-07-18,NA
Vaccinations,eva tri dogs,3.0,0,750.0,2026-07-18,NA
Clinic,تركيب كانولا,1.0,0,150.0,2026-07-18,NA
Clinic,tips,1.0,0,50.0,2026-07-18,NA
Clinic,اعطاء علاجات,3.0,0,150.0,2026-07-18,NA
Labs mojo,cbc mojo ,1.0,200,500.0,2026-07-18,NA
Labs,blood parasities,1.0,0,450.0,2026-07-18,NA
Clinic,كشف,1.0,0,450.0,2026-07-18,NA
Clinic,تركيب كانولا,1.0,0,150.0,2026-07-18,NA
Clinic,تركيب كانولا,1.0,0,250.0,2026-07-18,NA
Supplies,soft can,1.0,35,135.0,2026-07-18,NA
Clinic,اعطاء علاجات,1.0,0,50.0,2026-07-18,NA
