category,service,quantity,cost,sale_price,creation_date,doctor
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-02-17,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-02-17,NA
Surgeries,تنظيف اسنان كلب كبير + تخدير,1.0,0.0,1500.0,2026-02-17,NA
Supplies,كولر,1.0,0.0,350.0,2026-02-17,NA
Surgeries,تعقيم كلاب ذكور,1.0,0.0,1500.0,2026-02-17,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-02-17,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-02-17,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-02-17,NA
Clinic,كشف,1.0,0.0,300.0,2026-02-17, د. مصطفي
Grooming,باكيدج جروميج قطط ,2.0,0.0,1000.0,2026-02-17,NA
Grooming,قص أظافر ,1.0,0.0,70.0,2026-02-17,NA
Grooming,حلاقة  كلاب,1.0,0.0,400.0,2026-02-16,NA
Grooming,باكديج جروميج كلاب ,1.0,0.0,600.0,2026-02-16,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-02-16,NA
Supplies,كولر,1.0,0.0,250.0,2026-02-16,NA
Surgeries,تعقيم قطط ذكور,1.0,0.0,900.0,2026-02-16,NA
Clinic,كشف,1.0,0.0,300.0,2026-02-16, د. مصطفي
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-02-16,NA
Surgeries,تعقيم قطط اناث,1.0,0.0,3000.0,2026-02-16,NA
Labs mojo,cbc mojo ,1.0,200.0,500.0,2026-02-16,NA
Clinic,نقل دم,1.0,0.0,1600.0,2026-02-16,NA
Clinic,كشف,1.0,0.0,300.0,2026-02-16, د. مصطفي
Grooming,استحمام قطط,1.0,0.0,300.0,2026-02-16,NA
Grooming,استحمام كلاب صغيرة,1.0,0.0,300.0,2026-02-16,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-02-15,NA
Vaccinations,s panacure,1.0,0.7,200.0,2026-02-15,NA
Clinic,جلسة اوكسجين,1.0,100.0,250.0,2026-02-15,NA
Grooming,باكيدج جروميج قطط ,1.0,0.0,400.0,2026-02-15,NA
Labs mojo,cbc mojo ,2.0,400.0,1000.0,2026-02-15,NA
Labs,blood parasities,2.0,0.0,800.0,2026-02-15,NA
Clinic,كشف,1.0,0.0,300.0,2026-02-15, د. انس
Labs mojo,cbc mojo ,1.0,200.0,500.0,2026-02-15,NA
Clinic,كشف,1.0,0.0,300.0,2026-02-15, د. انس
Clinic,اعطاء علاجات,1.0,0.0,500.0,2026-02-15,NA
Labs mojo,اشعة,1.0,0.0,400.0,2026-02-15,NA
Clinic,جلسة اوكسجين,1.0,100.0,250.0,2026-02-15,NA
Surgeries,حقن ميكروشيب ,1.0,0.0,800.0,2026-02-15,NA
Clinic,كشف,1.0,0.0,300.0,2026-02-15, د. انس
Labs,culture,1.0,0.0,450.0,2026-02-15,NA
Clinic,كشف,1.0,0.0,450.0,2026-02-15, د. انس
Labs mojo,سونار,1.0,0.0,400.0,2026-02-15,NA
Labs,urine analysis,1.0,7.0,400.0,2026-02-15,NA
Surgeries,تركيب قسطره بالتخدير,1.0,0.0,1500.0,2026-02-15,NA
Clinic,اعطاء علاجات,1.0,0.0,250.0,2026-02-15,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-02-15,NA
Clinic,كشف,1.0,0.0,450.0,2026-02-15, د. انس
Clinic,كشف,1.0,0.0,900.0,2026-02-15,NA
Labs mojo,cbc mojo ,1.0,200.0,500.0,2026-02-15,NA
Clinic,كشف,1.0,0.0,300.0,2026-02-15, د. انس
Clinic,اعطاء علاجات,3.0,0.0,150.0,2026-02-15,NA
Grooming,استحمام كلاب صغيرة,1.0,0.0,300.0,2026-02-15,NA
Grooming,قص أظافر ,2.0,0.0,100.0,2026-02-14,NA
Clinic,كشف,1.0,0.0,300.0,2026-02-14, د. حساني
Labs External,Troponin 150,1.0,250.0,500.0,2026-02-14,NA
Labs,blood parasities,1.0,0.0,450.0,2026-02-14,NA
Clinic,جلسة اوكسجين,1.0,100.0,250.0,2026-02-14,NA
Clinic,كشف,1.0,0.0,300.0,2026-02-14, د. انس
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-02-14,NA
Clinic,كشف,1.0,0.0,300.0,2026-02-14, د. حساني
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-02-14,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-02-14,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-02-14,NA
Labs mojo,اشعة,1.0,0.0,400.0,2026-02-14,NA
Labs,blood parasities,1.0,0.0,450.0,2026-02-14,NA
Clinic,جلسة اوكسجين,1.0,100.0,250.0,2026-02-14,NA
Grooming,استحمام قطط,1.0,0.0,250.0,2026-02-14,NA
Clinic,كشف,1.0,0.0,300.0,2026-02-14, د. حساني
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-02-14,NA
Labs,blood parasities,1.0,0.0,400.0,2026-02-14,NA
Labs mojo,cbc mojo ,1.0,200.0,500.0,2026-02-14,NA
Clinic,كشف,1.0,0.0,300.0,2026-02-14, د. حساني
Grooming,قص أظافر ,1.0,0.0,150.0,2026-02-14,NA
Clinic,كشف,1.0,0.0,300.0,2026-02-14,NA
Labs mojo,اشعة,1.0,0.0,400.0,2026-02-14,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,200.0,2026-02-14,NA
Grooming,قص أظافر ,1.0,0.0,50.0,2026-02-14,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-02-14,NA
Clinic,كشف,1.0,0.0,450.0,2026-02-14,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-02-14,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,200.0,2026-02-14,NA
Labs mojo,اشعة,1.0,0.0,400.0,2026-02-14,NA
Clinic,جلسة اوكسجين,1.0,100.0,250.0,2026-02-14,NA
Labs mojo,cbc mojo ,1.0,200.0,500.0,2026-02-14,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-02-14,NA
Clinic,كشف,1.0,0.0,300.0,2026-02-14,NA
Grooming,استحمام قطط,1.0,0.0,600.0,2026-02-14,NA
Grooming,باكديج جروميج كلاب ,2.0,0.0,1400.0,2026-02-14,NA
Clinic,كشف,1.0,0.0,300.0,2026-02-14,NA
Grooming,قص أظافر ,1.0,0.0,50.0,2026-02-14,NA
Grooming,حلاقة  كلاب,1.0,0.0,300.0,2026-02-14,NA
Grooming,حلاقة  كلاب,1.0,0.0,450.0,2026-02-14,NA
Labs External,Fecal CULTURE & SENSITIVITY,1.0,200.0,400.0,2026-02-14,NA
Labs mojo,اختبار بارفو,1.0,0.0,900.0,2026-02-14,NA
Clinic,كشف,1.0,0.0,300.0,2026-02-14,NA
Labs,blood parasities,1.0,0.0,450.0,2026-02-14,NA
Grooming,باكديج جروميج كلاب ,1.0,0.0,600.0,2026-02-14,NA
Grooming,باكديج جروميج كلاب ,1.0,0.0,550.0,2026-02-14,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-02-14,NA
Surgeries,قسطره فقط,1.0,0.0,700.0,2026-02-14,NA
