category,service,quantity,cost,sale_price,creation_date,doctor
Clinic,كشف,1.0,0.0,300.0,2026-09-01,NA
Clinic,خدمة محاليل,1.0,0.0,100.0,2026-09-01,NA
Clinic,تركيب كانولا,1.0,0.0,150.0,2026-09-01,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-09-01,NA
Vaccinations,s panacure,3.0,2.1,150.0,2026-09-01,NA
Grooming,قص أظافر ,1.0,0.0,50.0,2026-09-01,NA
Clinic,كشف,1.0,0.0,300.0,2026-08-31,NA
Clinic,كشف,1.0,0.0,300.0,2026-08-31,NA
Grooming,استحمام كلاب متوسطه ,1.0,0.0,350.0,2026-08-31,NA
Grooming,قص أظافر ,1.0,0.0,50.0,2026-08-31,NA
Clinic,كشف,1.0,0.0,300.0,2026-08-31,NA
Clinic,كشف,1.0,0.0,450.0,2026-08-31,NA
Clinic,اعطاء علاجات,5.0,0.0,250.0,2026-08-31,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-08-31,NA
Grooming,حلاقة  قطط ,1.0,0.0,300.0,2026-08-31,NA
Supplies,انتقالات,1.0,0.0,300.0,2026-08-31,NA
Clinic,كشف,1.0,0.0,300.0,2026-08-30,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,250.0,2026-08-30,NA
Clinic,تركيب كانولا,1.0,0.0,150.0,2026-08-30,NA
Labs External,CBC Hematology,1.0,180.0,500.0,2026-08-30,NA
Grooming,حلاقة  قطط ,1.0,0.0,100.0,2026-08-30,NA
Clinic,اعطاء علاجات,3.0,0.0,150.0,2026-08-30,NA
Clinic,كشف,1.0,0.0,450.0,2026-08-30,NA
Clinic,كشف,1.0,0.0,300.0,2026-08-30,NA
Clinic,اعطاء علاجات,3.0,0.0,150.0,2026-08-30,NA
Grooming,استحمام قطط,2.0,0.0,600.0,2026-08-30,NA
Clinic,كشف,1.0,0.0,300.0,2026-08-30,NA
Grooming,قص أظافر ,1.0,0.0,50.0,2026-08-30,NA
Grooming,حلاقة  قطط ,1.0,0.0,300.0,2026-08-29,NA
Grooming,قص أظافر ,1.0,0.0,50.0,2026-08-29,NA
Labs,blood parasities,1.0,0.0,450.0,2026-08-29,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-08-29,NA
Clinic,كشف,1.0,0.0,300.0,2026-08-29,NA
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-08-29,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-08-29,NA
Clinic,اعطاء علاجات,3.0,0.0,150.0,2026-08-29,NA
Clinic,خدمة محاليل+ محاليل من داخل العيادة,1.0,0.0,200.0,2026-08-29,NA
Clinic,اعطاء علاجات,3.0,0.0,150.0,2026-08-29,NA
Grooming,حلاقة  كلاب,1.0,0.0,300.0,2026-08-29,NA
Clinic,تخدير,1.0,0.0,250.0,2026-08-29,NA
Supplies,كولر,1.0,0.0,250.0,2026-08-29,NA
Grooming,قص أظافر ,1.0,0.0,50.0,2026-08-29,NA
Clinic,كشف,1.0,0.0,600.0,2026-08-28,NA
Grooming,حلاقة  قطط ,1.0,0.0,300.0,2026-08-28,NA
Labs,urine analysis,1.0,7.0,250.0,2026-08-28,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-08-28,NA
Clinic,كشف,2.0,0.0,900.0,2026-08-28,NA
Supplies,غيار علي الجرح,1.0,30.0,250.0,2026-08-28,NA
Clinic,اعطاء علاجات,4.0,0.0,280.0,2026-08-28,NA
Supplies,انتقالات,1.0,0.0,1100.0,2026-08-28,NA
Surgeries,تعقيم قطط ذكور,1.0,0.0,2000.0,2026-08-28,NA
