category,service,quantity,cost,sale_price,creation_date,doctor
Clinic,اعطاء علاجات,1.0,0.0,50.0,2026-01-25,NA
Grooming,قص أظافر ,1.0,0.0,50.0,2026-01-25,NA
Clinic,كشف,1.0,0.0,300.0,2026-01-25, د. حساني
Clinic,كشف,1.0,0.0,300.0,2026-01-25, د. انس
Grooming,قص أظافر ,1.0,0.0,70.0,2026-01-25,NA
Grooming,استحمام قطط,1.0,0.0,300.0,2026-01-25,NA
Clinic,اعطاء علاجات,2.0,0.0,100.0,2026-01-25,NA
Clinic,كشف,1.0,0.0,300.0,2026-01-25,NA
Labs mojo,اشعة,1.0,0.0,400.0,2026-01-25,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-01-25,NA
Clinic,كشف,1.0,0.0,300.0,2026-01-25,NA
Labs mojo,سونار,1.0,0.0,400.0,2026-01-25,NA
